temp,atemp,humidity,windspeed,year,season,month,weekday,hour,workingday,holiday,weather,casual,registered,tot
8.2,11.365,75.0,7.0015,2011,4,12,6,23,0,0,1,6,31,37
8.2,11.365,75.0,6.0032,2011,4,12,0,0,1,0,1,3,14,17
7.38,10.605,80.0,6.0032,2011,4,12,0,1,1,0,1,3,8,11
7.38,10.605,80.0,6.0032,2011,4,12,0,2,1,0,1,0,3,3
6.56,9.85,86.0,6.0032,2011,4,12,0,3,1,0,1,0,3,3
6.56,9.09,86.0,8.9981,2011,4,12,0,4,1,0,1,0,4,4
5.74,8.335,93.0,7.0015,2011,4,12,0,5,1,0,1,0,21,21
6.56,9.09,86.0,7.0015,2011,4,12,0,6,1,0,1,0,68,68
7.38,10.605,74.0,7.0015,2011,4,12,0,7,1,0,1,4,187,191
8.2,9.85,75.0,12.998,2011,4,12,0,8,1,0,1,8,389,397
9.02,10.605,69.0,15.0013,2011,4,12,0,9,1,0,1,17,166,183
9.84,11.365,67.0,12.998,2011,4,12,0,10,1,0,1,12,96,108
10.66,12.12,65.0,16.9979,2011,4,12,0,11,1,0,1,22,105,127
12.3,13.635,61.0,22.0028,2011,4,12,0,12,1,0,1,13,128,141
13.94,15.15,49.0,22.0028,2011,4,12,0,13,1,0,1,15,127,142
14.76,17.425,46.0,15.0013,2011,4,12,0,14,1,0,1,30,107,137
15.58,19.695,46.0,11.0014,2011,4,12,0,15,1,0,1,24,135,159
16.4,20.455,40.0,16.9979,2011,4,12,0,16,1,0,1,19,189,208
15.58,19.695,46.0,12.998,2011,4,12,0,17,1,0,1,16,362,378
14.76,17.425,50.0,12.998,2011,4,12,0,18,1,0,1,11,343,354
14.76,17.425,53.0,11.0014,2011,4,12,0,19,1,0,2,17,234,251
16.4,20.455,40.0,11.0014,2011,4,12,0,20,1,0,1,9,197,206
14.76,17.425,53.0,8.9981,2011,4,12,0,21,1,0,2,15,112,127
14.76,17.425,57.0,11.0014,2011,4,12,0,22,1,0,2,12,95,107
14.76,17.425,53.0,11.0014,2011,4,12,0,23,1,0,1,10,50,60
14.76,18.94,66.0,0.0,2012,1,1,6,0,0,0,1,5,43,48
14.76,17.425,66.0,8.9981,2012,1,1,6,1,0,0,1,15,78,93
13.12,17.425,76.0,0.0,2012,1,1,6,2,0,0,1,16,59,75
12.3,16.665,81.0,0.0,2012,1,1,6,3,0,0,1,11,41,52
11.48,15.15,81.0,6.0032,2012,1,1,6,4,0,0,1,0,8,8
11.48,14.395,81.0,7.0015,2012,1,1,6,5,0,0,1,0,5,5
10.66,13.635,93.0,8.9981,2012,1,1,6,6,0,0,1,1,1,2
10.66,12.88,93.0,11.0014,2012,1,1,6,7,0,0,1,1,6,7
10.66,13.635,87.0,7.0015,2012,1,1,6,8,0,0,1,4,10,14
10.66,13.635,93.0,7.0015,2012,1,1,6,9,0,0,1,13,27,40
12.3,15.91,81.0,7.0015,2012,1,1,6,10,0,0,1,18,52,70
13.94,16.665,76.0,8.9981,2012,1,1,6,11,0,0,1,40,98,138
16.4,20.455,62.0,19.0012,2012,1,1,6,12,0,0,1,58,143,201
17.22,21.21,58.0,19.0012,2012,1,1,6,13,0,0,1,82,141,223
18.04,21.97,54.0,19.9995,2012,1,1,6,14,0,0,1,120,147,267
18.86,22.725,51.0,19.9995,2012,1,1,6,15,0,0,1,101,164,265
18.04,21.97,54.0,19.9995,2012,1,1,6,16,0,0,2,68,147,215
19.68,23.485,48.0,11.0014,2012,1,1,6,17,0,0,2,36,75,111
18.86,22.725,59.0,16.9979,2012,1,1,6,18,0,0,3,25,81,106
17.22,21.21,67.0,26.0027,2012,1,1,6,19,0,0,3,20,85,105
18.04,21.97,62.0,19.9995,2012,1,1,6,20,0,0,2,25,58,83
18.04,21.97,67.0,16.9979,2012,1,1,6,21,0,0,2,10,61,71
18.86,22.725,55.0,27.9993,2012,1,1,6,22,0,0,1,13,53,66
18.04,21.97,51.0,19.9995,2012,1,1,6,23,0,0,1,4,25,29
16.4,20.455,40.0,31.0009,2012,1,1,0,0,0,1,1,8,31,39
14.76,16.665,43.0,27.9993,2012,1,1,0,1,0,1,1,1,11,12
14.76,15.91,34.0,30.0026,2012,1,1,0,2,0,1,1,1,6,7
11.48,12.88,45.0,22.0028,2012,1,1,0,4,0,1,1,0,4,4
11.48,12.88,45.0,22.0028,2012,1,1,0,5,0,1,1,1,3,4
10.66,11.365,41.0,26.0027,2012,1,1,0,6,0,1,1,0,14,14
9.84,10.605,32.0,26.0027,2012,1,1,0,7,0,1,1,0,16,16
9.84,11.365,35.0,16.9979,2012,1,1,0,8,0,1,1,2,51,53
9.84,12.88,35.0,0.0,2012,1,1,0,9,0,1,1,15,53,68
10.66,12.12,35.0,19.0012,2012,1,1,0,10,0,1,1,20,89,109
10.66,10.605,35.0,32.9975,2012,1,1,0,11,0,1,1,33,142,175
11.48,13.635,36.0,16.9979,2012,1,1,0,12,0,1,1,41,161,202
12.3,13.635,36.0,19.9995,2012,1,1,0,13,0,1,1,26,150,176
12.3,13.635,36.0,27.9993,2012,1,1,0,14,0,1,1,10,141,151
11.48,12.12,38.0,30.0026,2012,1,1,0,15,0,1,1,29,139,168
10.66,11.365,35.0,27.9993,2012,1,1,0,16,0,1,1,10,144,154
10.66,11.365,35.0,26.0027,2012,1,1,0,17,0,1,1,17,136,153
10.66,12.12,33.0,16.9979,2012,1,1,0,18,0,1,1,13,113,126
9.84,11.365,38.0,15.0013,2012,1,1,0,19,0,1,1,4,89,93
9.84,11.365,41.0,15.0013,2012,1,1,0,20,0,1,1,5,83,88
9.84,10.605,41.0,22.0028,2012,1,1,0,21,0,1,2,3,63,66
9.02,10.605,44.0,19.0012,2012,1,1,0,22,0,1,2,3,36,39
9.02,10.605,44.0,16.9979,2012,1,1,0,23,0,1,1,2,32,34
8.2,9.85,51.0,16.9979,2012,1,1,1,0,1,0,1,0,13,13
7.38,9.09,55.0,15.0013,2012,1,1,1,1,1,0,1,1,5,6
7.38,8.335,51.0,16.9979,2012,1,1,1,2,1,0,1,0,3,3
6.56,6.82,55.0,19.0012,2012,1,1,1,3,1,0,1,0,2,2
6.56,7.575,55.0,16.9979,2012,1,1,1,4,1,0,1,0,5,5
5.74,6.82,54.0,12.998,2012,1,1,1,5,1,0,1,0,12,12
5.74,6.06,59.0,19.0012,2012,1,1,1,6,1,0,1,4,81,85
5.74,6.06,59.0,16.9979,2012,1,1,1,7,1,0,1,2,168,170
6.56,6.82,55.0,19.0012,2012,1,1,1,8,1,0,1,5,349,354
6.56,6.82,50.0,19.0012,2012,1,1,1,9,1,0,1,8,145,153
6.56,6.06,47.0,31.0009,2012,1,1,1,10,1,0,1,5,55,60
7.38,6.82,37.0,35.0008,2012,1,1,1,11,1,0,1,12,63,75
7.38,6.82,37.0,35.0008,2012,1,1,1,12,1,0,1,4,70,74
7.38,6.06,34.0,43.9989,2012,1,1,1,13,1,0,1,5,68,73
6.56,6.06,43.0,35.0008,2012,1,1,1,14,1,0,1,7,72,79
6.56,6.06,37.0,27.9993,2012,1,1,1,15,1,0,1,9,68,77
5.74,4.545,39.0,39.0007,2012,1,1,1,16,1,0,1,7,129,136
5.74,5.305,26.0,31.0009,2012,1,1,1,17,1,0,1,4,241,245
5.74,4.545,26.0,35.0008,2012,1,1,1,18,1,0,1,10,214,224
4.92,4.545,28.0,27.9993,2012,1,1,1,19,1,0,1,4,152,156
4.92,6.06,33.0,16.9979,2012,1,1,1,20,1,0,1,0,115,115
4.1,5.305,36.0,15.0013,2012,1,1,1,21,1,0,1,2,66,68
4.1,5.305,46.0,16.9979,2012,1,1,1,22,1,0,1,0,33,33
4.1,3.79,46.0,26.0027,2012,1,1,1,23,1,0,1,0,18,18
3.28,3.03,42.0,22.0028,2012,1,1,2,0,1,0,1,0,9,9
1.64,1.515,38.0,19.9995,2012,1,1,2,1,1,0,1,0,3,3
0.82,0.76,34.0,19.0012,2012,1,1,2,2,1,0,1,0,1,1
0.82,0.76,34.0,19.0012,2012,1,1,2,3,1,0,1,0,1,1
0.82,2.275,41.0,12.998,2012,1,1,2,4,1,0,1,0,2,2
0.82,2.275,41.0,12.998,2012,1,1,2,5,1,0,1,0,14,14
0.82,2.275,41.0,11.0014,2012,1,1,2,6,1,0,1,0,59,59
0.82,2.275,44.0,12.998,2012,1,1,2,7,1,0,1,1,151,152
0.82,3.03,44.0,8.9981,2012,1,1,2,8,1,0,1,5,310,315
1.64,3.03,45.0,8.9981,2012,1,1,2,9,1,0,1,7,173,180
2.46,5.305,45.0,0.0,2012,1,1,2,10,1,0,1,7,57,64
3.28,6.06,42.0,6.0032,2012,1,1,2,11,1,0,2,6,40,46
4.1,5.305,46.0,12.998,2012,1,1,2,12,1,0,2,9,75,84
5.74,6.06,43.0,16.9979,2012,1,1,2,13,1,0,2,9,82,91
5.74,6.06,46.0,16.9979,2012,1,1,2,14,1,0,2,6,69,75
7.38,7.575,37.0,22.0028,2012,1,1,2,15,1,0,2,9,81,90
7.38,8.335,40.0,19.0012,2012,1,1,2,16,1,0,2,8,123,131
8.2,9.85,40.0,12.998,2012,1,1,2,17,1,0,2,9,272,281
8.2,10.605,37.0,8.9981,2012,1,1,2,18,1,0,2,9,280,289
8.2,11.365,40.0,7.0015,2012,1,1,2,19,1,0,2,2,182,184
8.2,9.85,40.0,12.998,2012,1,1,2,20,1,0,2,2,121,123
8.2,12.88,44.0,0.0,2012,1,1,2,21,1,0,2,2,88,90
8.2,11.365,47.0,6.0032,2012,1,1,2,22,1,0,2,4,48,52
8.2,11.365,44.0,7.0015,2012,1,1,2,23,1,0,2,0,32,32
9.02,11.365,47.0,12.998,2012,1,1,3,0,1,0,2,1,13,14
8.2,11.365,51.0,6.0032,2012,1,1,3,1,1,0,1,0,5,5
8.2,11.365,51.0,6.0032,2012,1,1,3,2,1,0,1,0,4,4
8.2,12.88,61.0,0.0,2012,1,1,3,3,1,0,1,0,4,4
8.2,11.365,59.0,6.0032,2012,1,1,3,4,1,0,2,0,5,5
8.2,11.365,59.0,6.0032,2012,1,1,3,5,1,0,2,0,26,26
8.2,10.605,75.0,8.9981,2012,1,1,3,6,1,0,2,0,78,78
8.2,11.365,69.0,6.0032,2012,1,1,3,7,1,0,2,3,212,215
8.2,12.88,75.0,0.0,2012,1,1,3,8,1,0,2,11,377,388
9.02,13.635,69.0,0.0,2012,1,1,3,9,1,0,2,7,220,227
9.84,12.88,52.0,6.0032,2012,1,1,3,10,1,0,2,5,81,86
12.3,16.665,49.0,0.0,2012,1,1,3,11,1,0,1,6,78,84
12.3,14.395,49.0,16.9979,2012,1,1,3,12,1,0,1,6,114,120
13.94,15.15,42.0,19.9995,2012,1,1,3,13,1,0,1,6,112,118
13.94,15.91,39.0,19.0012,2012,1,1,3,14,1,0,1,13,104,117
14.76,16.665,34.0,19.0012,2012,1,1,3,15,1,0,1,6,113,119
14.76,16.665,34.0,19.0012,2012,1,1,3,16,1,0,1,19,178,197
14.76,17.425,34.0,12.998,2012,1,1,3,17,1,0,2,19,393,412
13.94,16.665,36.0,11.0014,2012,1,1,3,18,1,0,1,9,374,383
13.94,17.425,34.0,6.0032,2012,1,1,3,19,1,0,1,10,255,265
12.3,16.665,49.0,0.0,2012,1,1,3,20,1,0,1,5,172,177
10.66,13.635,60.0,8.9981,2012,1,1,3,21,1,0,1,9,88,97
10.66,12.88,60.0,11.0014,2012,1,1,3,22,1,0,1,1,70,71
9.84,12.88,70.0,7.0015,2012,1,1,3,23,1,0,1,4,56,60
9.02,12.88,75.0,6.0032,2012,1,1,4,0,1,0,1,1,24,25
9.02,13.635,75.0,0.0,2012,1,1,4,1,1,0,1,2,6,8
9.02,11.365,69.0,11.0014,2012,1,1,4,2,1,0,1,2,3,5
9.02,12.12,69.0,7.0015,2012,1,1,4,3,1,0,1,1,3,4
9.02,11.365,69.0,8.9981,2012,1,1,4,4,1,0,1,0,3,3
8.2,10.605,80.0,8.9981,2012,1,1,4,5,1,0,2,0,13,13
9.02,12.12,73.0,7.0015,2012,1,1,4,6,1,0,2,1,69,70
9.84,14.395,65.0,0.0,2012,1,1,4,7,1,0,2,4,201,205
9.84,12.12,70.0,8.9981,2012,1,1,4,8,1,0,1,11,436,447
9.84,12.12,70.0,11.0014,2012,1,1,4,9,1,0,1,4,237,241
10.66,12.88,65.0,12.998,2012,1,1,4,10,1,0,1,14,102,116
12.3,15.15,56.0,11.0014,2012,1,1,4,11,1,0,1,8,130,138
14.76,16.665,50.0,16.9979,2012,1,1,4,12,1,0,1,23,168,191
16.4,20.455,43.0,19.0012,2012,1,1,4,13,1,0,1,16,188,204
18.86,22.725,36.0,12.998,2012,1,1,4,14,1,0,1,26,152,178
21.32,25.0,27.0,16.9979,2012,1,1,4,15,1,0,1,44,178,222
21.32,25.0,27.0,19.0012,2012,1,1,4,16,1,0,1,35,259,294
18.86,22.725,36.0,15.0013,2012,1,1,4,17,1,0,1,20,456,476
20.5,24.24,29.0,16.9979,2012,1,1,4,18,1,0,1,28,391,419
18.86,22.725,33.0,19.0012,2012,1,1,4,19,1,0,1,11,261,272
17.22,21.21,41.0,12.998,2012,1,1,4,20,1,0,1,14,163,177
16.4,20.455,43.0,15.0013,2012,1,1,4,21,1,0,1,17,137,154
14.76,17.425,50.0,12.998,2012,1,1,4,22,1,0,1,12,123,135
14.76,18.94,50.0,0.0,2012,1,1,4,23,1,0,1,13,88,101
14.76,17.425,50.0,11.0014,2012,1,1,5,0,0,0,1,2,77,79
15.58,19.695,46.0,11.0014,2012,1,1,5,1,0,0,1,6,56,62
14.76,18.18,50.0,7.0015,2012,1,1,5,2,0,0,1,2,36,38
13.12,16.665,57.0,7.0015,2012,1,1,5,3,0,0,1,1,19,20
13.12,16.665,57.0,6.0032,2012,1,1,5,4,0,0,1,1,9,10
10.66,13.635,75.0,7.0015,2012,1,1,5,5,0,0,1,2,7,9
10.66,13.635,75.0,7.0015,2012,1,1,5,6,0,0,1,0,7,7
9.02,11.365,87.0,12.998,2012,1,1,5,7,0,0,1,0,20,20
9.84,12.88,75.0,7.0015,2012,1,1,5,8,0,0,1,0,64,64
9.02,11.365,80.0,8.9981,2012,1,1,5,9,0,0,1,14,116,130
11.48,15.15,75.0,6.0032,2012,1,1,5,10,0,0,1,43,160,203
13.94,15.91,57.0,15.0013,2012,1,1,5,11,0,0,1,74,250,324
16.4,20.455,43.0,15.0013,2012,1,1,5,12,0,0,1,100,276,376
18.04,21.97,44.0,12.998,2012,1,1,5,13,0,0,1,149,296,445
20.5,24.24,42.0,19.0012,2012,1,1,5,14,0,0,1,156,356,512
23.78,27.275,37.0,19.9995,2012,1,1,5,15,0,0,1,132,317,449
22.96,26.515,37.0,19.0012,2012,1,1,5,16,0,0,2,133,268,401
22.14,25.76,43.0,8.9981,2012,1,1,5,17,0,0,2,87,235,322
22.14,25.76,45.0,8.9981,2012,1,1,5,18,0,0,1,49,248,297
21.32,25.0,42.0,7.0015,2012,1,1,5,19,0,0,1,44,171,215
20.5,24.24,39.0,16.9979,2012,1,1,5,20,0,0,1,21,149,170
18.04,21.97,44.0,15.0013,2012,1,1,5,21,0,0,1,22,118,140
18.04,21.97,38.0,16.9979,2012,1,1,5,22,0,0,1,16,93,109
17.22,21.21,38.0,15.0013,2012,1,1,5,23,0,0,1,16,103,119
15.58,19.695,40.0,19.0012,2012,1,1,6,0,0,0,1,14,77,91
13.94,16.665,42.0,12.998,2012,1,1,6,1,0,0,1,10,62,72
14.76,16.665,37.0,19.0012,2012,1,1,6,2,0,0,1,10,57,67
13.94,16.665,42.0,8.9981,2012,1,1,6,3,0,0,1,6,26,32
13.12,15.15,49.0,16.9979,2012,1,1,6,4,0,0,1,2,4,6
13.12,16.665,49.0,7.0015,2012,1,1,6,5,0,0,2,0,2,2
12.3,16.665,52.0,0.0,2012,1,1,6,6,0,0,2,0,2,2
12.3,16.665,52.0,0.0,2012,1,1,6,7,0,0,2,1,23,24
12.3,15.15,52.0,8.9981,2012,1,1,6,8,0,0,1,4,53,57
13.12,16.665,53.0,8.9981,2012,1,1,6,9,0,0,1,23,102,125
13.94,16.665,49.0,11.0014,2012,1,1,6,10,0,0,1,27,181,208
14.76,17.425,46.0,15.0013,2012,1,1,6,11,0,0,1,55,201,256
15.58,19.695,43.0,15.0013,2012,1,1,6,12,0,0,1,78,273,351
16.4,20.455,37.0,19.9995,2012,1,1,6,13,0,0,1,77,266,343
16.4,20.455,40.0,12.998,2012,1,1,6,14,0,0,1,75,253,328
16.4,20.455,37.0,19.0012,2012,1,1,6,15,0,0,1,89,241,330
16.4,20.455,37.0,19.9995,2012,1,1,6,16,0,0,1,58,256,314
15.58,19.695,40.0,15.0013,2012,1,1,6,17,0,0,1,22,197,219
13.94,15.91,46.0,15.0013,2012,1,1,6,18,0,0,1,19,162,181
13.12,15.91,49.0,12.998,2012,1,1,6,19,0,0,1,8,104,112
12.3,15.15,52.0,11.0014,2012,1,1,6,20,0,0,1,7,119,126
11.48,13.635,56.0,15.0013,2012,1,1,6,21,0,0,1,10,81,91
10.66,13.635,60.0,7.0015,2012,1,1,6,22,0,0,1,4,54,58
10.66,12.12,56.0,16.9979,2012,1,1,6,23,0,0,1,0,30,30
9.84,11.365,60.0,15.0013,2012,1,1,0,0,1,0,1,3,12,15
9.84,12.12,60.0,8.9981,2012,1,1,0,1,1,0,1,1,4,5
9.84,12.12,56.0,8.9981,2012,1,1,0,2,1,0,1,2,3,5
9.84,12.12,52.0,11.0014,2012,1,1,0,3,1,0,1,0,3,3
9.02,12.12,64.0,7.0015,2012,1,1,0,4,1,0,1,0,4,4
8.2,11.365,64.0,6.0032,2012,1,1,0,5,1,0,2,0,21,21
9.02,11.365,60.0,8.9981,2012,1,1,0,6,1,0,2,3,85,88
9.02,12.12,60.0,7.0015,2012,1,1,0,7,1,0,2,1,239,240
9.02,12.88,55.0,6.0032,2012,1,1,0,8,1,0,2,13,407,420
9.02,13.635,64.0,0.0,2012,1,1,0,9,1,0,2,9,188,197
9.84,14.395,60.0,0.0,2012,1,1,0,10,1,0,1,13,95,108
10.66,14.395,56.0,6.0032,2012,1,1,0,11,1,0,2,6,82,88
10.66,13.635,56.0,7.0015,2012,1,1,0,12,1,0,2,10,93,103
10.66,13.635,56.0,7.0015,2012,1,1,0,13,1,0,2,3,77,80
9.02,11.365,75.0,11.0014,2012,1,1,0,14,1,0,3,5,45,50
9.02,11.365,75.0,11.0014,2012,1,1,0,15,1,0,3,5,64,69
9.02,12.88,87.0,6.0032,2012,1,1,0,16,1,0,3,3,46,49
9.02,13.635,87.0,0.0,2012,1,1,0,17,1,0,3,5,147,152
8.2,11.365,86.0,6.0032,2012,1,1,0,18,1,0,4,6,158,164
8.2,11.365,93.0,6.0032,2012,1,1,0,19,1,0,3,3,187,190
8.2,11.365,86.0,6.0032,2012,1,1,0,20,1,0,2,5,127,132
8.2,12.88,93.0,0.0,2012,1,1,0,21,1,0,2,1,78,79
8.2,11.365,92.0,7.0015,2012,1,1,0,22,1,0,2,8,54,62
9.02,12.12,87.0,7.0015,2012,1,1,0,23,1,0,2,1,51,52
9.02,12.12,87.0,7.0015,2012,1,1,1,0,1,0,2,0,14,14
9.02,12.12,93.0,7.0015,2012,1,1,1,1,1,0,2,2,3,5
9.02,11.365,87.0,11.0014,2012,1,1,1,2,1,0,2,2,2,4
8.2,10.605,86.0,11.0014,2012,1,1,1,4,1,0,2,0,4,4
16.4,20.455,47.0,15.0013,2012,1,1,1,5,1,0,1,0,23,23
7.38,9.09,93.0,12.998,2012,1,1,1,6,1,0,2,0,79,79
7.38,9.85,93.0,11.0014,2012,1,1,1,7,1,0,2,3,219,222
7.38,9.85,93.0,11.0014,2012,1,1,1,8,1,0,2,6,465,471
7.38,9.85,93.0,11.0014,2012,1,1,1,9,1,0,2,11,184,195
7.38,9.85,93.0,11.0014,2012,1,1,1,10,1,0,2,3,80,83
17.22,21.21,38.0,19.9995,2012,1,1,1,11,1,0,1,8,93,101
17.22,21.21,38.0,19.9995,2012,1,1,1,12,1,0,1,13,127,140
17.22,21.21,38.0,19.9995,2012,1,1,1,13,1,0,1,15,163,178
17.22,21.21,38.0,19.9995,2012,1,1,1,14,1,0,1,10,96,106
17.22,21.21,38.0,19.9995,2012,1,1,1,15,1,0,1,17,119,136
17.22,21.21,38.0,23.9994,2012,1,1,1,16,1,0,1,15,225,240
17.22,21.21,38.0,16.9979,2012,1,1,1,17,1,0,1,14,446,460
16.4,20.455,40.0,7.0015,2012,1,1,1,18,1,0,1,13,372,385
15.58,19.695,46.0,7.0015,2012,1,1,1,19,1,0,1,11,270,281
13.94,17.425,53.0,7.0015,2012,1,1,1,20,1,0,1,10,190,200
13.12,16.665,66.0,6.0032,2012,1,1,1,21,1,0,1,7,109,116
12.3,15.15,70.0,6.0032,2012,1,1,1,22,1,0,1,10,104,114
10.66,13.635,81.0,7.0015,2012,1,1,1,23,1,0,1,3,38,41
10.66,15.15,81.0,0.0,2012,1,1,2,0,1,0,1,2,26,28
9.84,12.88,87.0,6.0032,2012,1,1,2,1,1,0,1,1,6,7
8.2,10.605,85.0,11.0014,2012,1,1,2,2,1,0,1,0,5,5
9.02,13.635,80.0,0.0,2012,1,1,2,3,1,0,1,0,4,4
8.2,10.605,80.0,8.9981,2012,1,1,2,4,1,0,1,0,2,2
8.2,10.605,80.0,8.9981,2012,1,1,2,5,1,0,1,0,22,22
8.2,10.605,86.0,8.9981,2012,1,1,2,6,1,0,1,2,72,74
8.2,10.605,80.0,8.9981,2012,1,1,2,7,1,0,1,9,247,256
8.2,11.365,82.0,7.0015,2012,1,1,2,8,1,0,1,11,488,499
8.2,10.605,86.0,8.9981,2012,1,1,2,9,1,0,2,7,218,225
9.84,12.12,87.0,8.9981,2012,1,1,2,10,1,0,2,13,84,97
10.66,14.395,87.0,6.0032,2012,1,1,2,11,1,0,2,9,90,99
12.3,16.665,81.0,0.0,2012,1,1,2,12,1,0,3,4,51,55
13.12,17.425,76.0,0.0,2012,1,1,2,13,1,0,3,8,57,65
13.12,16.665,81.0,7.0015,2012,1,1,2,14,1,0,3,3,70,73
13.94,17.425,87.0,6.0032,2012,1,1,2,15,1,0,2,6,73,79
13.94,15.91,87.0,16.9979,2012,1,1,2,16,1,0,2,6,112,118
13.94,15.91,87.0,15.0013,2012,1,1,2,17,1,0,3,6,128,134
13.94,16.665,87.0,12.998,2012,1,1,2,18,1,0,3,2,96,98
13.12,15.15,93.0,15.0013,2012,1,1,2,19,1,0,3,1,92,93
13.12,15.91,93.0,11.0014,2012,1,1,2,20,1,0,3,2,55,57
13.94,15.91,87.0,15.0013,2012,1,1,2,21,1,0,3,0,29,29
13.94,16.665,87.0,12.998,2012,1,1,2,22,1,0,3,0,49,49
13.94,15.91,87.0,15.0013,2012,1,1,2,23,1,0,3,0,9,9
13.94,16.665,93.0,12.998,2012,1,1,3,0,1,0,3,0,3,3
14.76,17.425,93.0,12.998,2012,1,1,3,1,1,0,3,0,3,3
14.76,17.425,93.0,16.9979,2012,1,1,3,2,1,0,3,1,1,2
14.76,17.425,93.0,16.9979,2012,1,1,3,3,1,0,3,0,3,3
14.76,17.425,93.0,12.998,2012,1,1,3,4,1,0,3,0,2,2
13.94,17.425,93.0,6.0032,2012,1,1,3,5,1,0,3,0,16,16
14.76,17.425,93.0,8.9981,2012,1,1,3,6,1,0,3,1,88,89
13.94,15.91,87.0,19.0012,2012,1,1,3,7,1,0,2,2,218,220
13.12,15.91,81.0,12.998,2012,1,1,3,8,1,0,1,11,497,508
13.12,16.665,81.0,7.0015,2012,1,1,3,9,1,0,1,10,220,230
13.94,17.425,81.0,7.0015,2012,1,1,3,10,1,0,1,6,84,90
13.94,17.425,81.0,7.0015,2012,1,1,3,11,1,0,2,18,101,119
13.94,17.425,81.0,7.0015,2012,1,1,3,12,1,0,2,14,130,144
17.22,21.21,77.0,11.0014,2012,1,1,3,13,1,0,1,13,170,183
17.22,21.21,77.0,11.0014,2012,1,1,3,14,1,0,1,24,132,156
18.04,21.97,72.0,8.9981,2012,1,1,3,15,1,0,1,32,156,188
18.86,22.725,67.0,12.998,2012,1,1,3,16,1,0,1,33,248,281
18.86,22.725,63.0,11.0014,2012,1,1,3,17,1,0,1,23,472,495
18.04,21.97,67.0,12.998,2012,1,1,3,18,1,0,1,22,399,421
17.22,21.21,71.0,11.0014,2012,1,1,3,19,1,0,2,17,313,330
17.22,21.21,71.0,12.998,2012,1,1,3,20,1,0,2,11,229,240
18.04,21.97,67.0,8.9981,2012,1,1,3,21,1,0,1,12,162,174
15.58,19.695,76.0,19.9995,2012,1,1,3,22,1,0,1,12,121,133
16.4,20.455,76.0,22.0028,2012,1,1,3,23,1,0,1,7,60,67
16.4,20.455,71.0,19.0012,2012,1,1,4,0,1,0,2,4,38,42
15.58,19.695,76.0,19.9995,2012,1,1,4,1,1,0,2,0,12,12
16.4,20.455,76.0,23.9994,2012,1,1,4,2,1,0,1,1,13,14
14.76,16.665,87.0,16.9979,2012,1,1,4,3,1,0,1,3,4,7
13.12,14.395,70.0,32.9975,2012,1,1,4,4,1,0,3,1,2,3
12.3,12.12,70.0,36.9974,2012,1,1,4,5,1,0,2,0,21,21
10.66,12.88,75.0,15.0013,2012,1,1,4,6,1,0,2,2,71,73
10.66,12.88,60.0,15.0013,2012,1,1,4,7,1,0,1,3,174,177
9.84,10.605,52.0,23.9994,2012,1,1,4,8,1,0,1,11,408,419
9.02,9.85,47.0,26.0027,2012,1,1,4,9,1,0,1,10,204,214
9.84,9.85,44.0,30.0026,2012,1,1,4,10,1,0,1,2,101,103
9.84,9.09,38.0,40.9973,2012,1,1,4,11,1,0,1,12,102,114
9.84,9.85,38.0,32.9975,2012,1,1,4,12,1,0,1,14,140,154
10.66,10.605,33.0,35.0008,2012,1,1,4,13,1,0,1,14,140,154
10.66,10.605,33.0,36.9974,2012,1,1,4,14,1,0,1,10,119,129
10.66,10.605,33.0,39.0007,2012,1,1,4,15,1,0,1,15,123,138
11.48,12.12,30.0,31.0009,2012,1,1,4,16,1,0,1,18,215,233
11.48,12.12,33.0,27.9993,2012,1,1,4,17,1,0,1,15,317,332
10.66,11.365,38.0,19.9995,2012,1,1,4,18,1,0,1,7,294,301
10.66,12.12,38.0,19.0012,2012,1,1,4,19,1,0,1,7,199,206
9.84,12.12,41.0,11.0014,2012,1,1,4,20,1,0,1,6,130,136
9.84,10.605,41.0,19.0012,2012,1,1,4,21,1,0,1,7,95,102
8.2,9.09,47.0,22.0028,2012,1,1,4,22,1,0,1,7,58,65
7.38,9.09,47.0,12.998,2012,1,1,4,23,1,0,1,5,60,65
6.56,9.09,47.0,7.0015,2012,1,1,5,0,0,0,1,2,42,44
6.56,7.575,47.0,12.998,2012,1,1,5,1,0,0,1,6,44,50
6.56,8.335,47.0,11.0014,2012,1,1,5,2,0,0,1,6,32,38
5.74,8.335,54.0,7.0015,2012,1,1,5,3,0,0,1,6,14,20
5.74,7.575,50.0,8.9981,2012,1,1,5,4,0,0,1,0,3,3
5.74,7.575,50.0,8.9981,2012,1,1,5,5,0,0,1,0,4,4
5.74,7.575,50.0,0.0,2012,1,1,5,6,0,0,1,0,5,5
5.74,7.575,50.0,8.9981,2012,1,1,5,7,0,0,1,0,24,24
4.92,7.575,54.0,7.0015,2012,1,1,5,8,0,0,1,3,89,92
5.74,8.335,50.0,7.0015,2012,1,1,5,9,0,0,1,3,78,81
6.56,11.365,47.0,0.0,2012,1,1,5,10,0,0,1,14,135,149
8.2,9.85,40.0,12.998,2012,1,1,5,11,0,0,1,28,150,178
9.02,10.605,41.0,16.9979,2012,1,1,5,12,0,0,1,30,189,219
9.02,10.605,44.0,19.0012,2012,1,1,5,13,0,0,1,38,182,220
9.84,10.605,41.0,19.9995,2012,1,1,5,14,0,0,1,52,179,231
